Id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,hybrid_neg,hybrid_neu,hybrid_pos,hybrid_compound,hybrid_sentiment,confidence,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
411,0.016,0.879,0.105,0.8681,0.031315837,0.11229317,0.85639095,0.026721086,0.34230524,0.63097364,0.83798265,Positive,0.63097364,B0089PI9OC,ARYNM1E978YX8,Bill,0,0,5,1341360000,Excellent tea!,"This tea tastes almost as good as the tea you would get at an Indian restaurant. It's much better than getting a teabag and making it the English way, with a lot of water and a bit of milk. This is very creamy and tasty. My only criticism is that there aren't enough sachets in the box. Only 10. Since the directions say that you use one sachet for 100ml of water (approximately half a cup), it's not enough for a good cup of tea, so I use two. That means that one box is only good enough for five cups of tea. But it's a delicious after-dinner drink! I would buy this again if there were more sachets in a box."
412,0.0,0.802,0.198,0.8555,0.0038901956,0.018439995,0.9776698,0.002723137,0.253508,0.7437689,0.9382956,Positive,0.7437689,B00061KYVI,A28RMYGO9RGA0K,marilyn,0,0,5,1328140800,french's roast'n bags,"i love this product cant find it locally. Sometimes little out of the way stores have it.But i also love the chicken,pork chop bags.Every store i go in i look for them the lastplace i found it was at a meat market."
413,0.0,0.815,0.185,0.7777,0.019207334,0.09217928,0.8886134,0.013445133,0.3090255,0.67752934,0.84189415,Positive,0.67752934,B00061KYVI,A3JE18D4XD2PYF,pattymelt,0,0,5,1282521600,best roast ever,This is the best way to cook a roast.  Our local grocery went out of buisness and so I could not find this product till I looked here.  Please continue to keep this product available!
414,0.0,0.914,0.086,0.4118,0.003724284,0.029990325,0.96628547,0.0026069987,0.29519323,0.7021998,0.79733276,Positive,0.7021998,B00061KYVI,A29ZSRDOYVO735,"Robert Ames ""Spenser_man""",0,0,5,1264809600,Franch's is the best,It's always a pleasure to find French's products on the web.  All of the markets in my area have made a bargain to carry nothing but McCormacks bland and tasteless seasonings.<br /><br />This is the most flavorful cooking bag mix you will ever find.
415,0.0,0.722,0.278,0.8902,0.0036943192,0.020468526,0.9758371,0.0025860234,0.23092797,0.766486,0.94755995,Positive,0.766486,B003XV5LHK,A197O1VYM9B8A3,LDA,0,0,5,1302307200,Double the pleasure!,"If you like Oreo's or the Oreo cakester, then you've got to try the Double Stuff cakesters!!! These are the best!! Side note: shipping was very slow, but maybe your chances will be better."
416,0.0,0.594,0.406,0.9612,0.001489924,0.011894799,0.9866153,0.0010429468,0.18652636,0.8124307,0.9779477,Positive,0.8124307,B005WU7V00,A3UV9TOZW3XXPV,tacoland,1,1,5,1336521600,VERY GOOD! Great taste and easy for a single guy!,"I was surprised about how good this was my family and friends laughed when I told them I bought this. But out of the can ready mix with a little salt, pepper, spinach, and some cheese and it's a great easy meal!"
417,0.07,0.799,0.131,0.9222,0.036502164,0.10573633,0.8577615,0.046551514,0.31371543,0.6397331,0.8515415,Positive,0.6397331,B005CFC9XY,A250IZTJ5UN2EI,Ian Harmer,0,0,5,1344816000,An acquired taste!,"The thing about Marmite is that those who don't like it hate it, and those who love it can't live without it.  It's very much ""an English thing"" and the language has even adopted the trade name as a metaphor (as in ""Victoria Beckham is Marmite"" meaning that those who don't like her...etc.).  Amazon has done the world a favor by making this weird and wonderful stuff available at an affordable price.  Last time I looked, it was $25 a 500g jar in British stores in L.A.County, or about 4x what it costs in England.  The Amazon supplier was quick and efficient, and I now have enough Marmite to last me to the end of the year (or would have, if I didn't decide to send one of the two jars to my son in Japan!).  Good job, Amazon!"
418,0.166,0.809,0.025,-0.8957,0.9625668,0.033042952,0.0043901596,0.72359675,0.26583007,0.0105731115,-0.93943363,Negative,0.72359675,B000SEJ842,A2IJOBHJXEZSS2,mosslake,0,0,1,1312934400,Look elsewhere for your whole grains,"A vile, miserable pancake. I put these in front of my toddler one morning and she actually cried. I don't know if it was their flat and anemic appearance or their salty bitter taste. Only the whole wheat flour is organic in this mix. The buttermilk, baking soda (SLS) and sea salt are not. I am going back to Nature's Path Buttermilk pancake mix. This one went straight into the garbage."
419,0.0,0.784,0.216,0.8876,0.08711908,0.29397792,0.61890304,0.060983356,0.44098455,0.49803212,0.6385287,Positive,0.49803212,B004X8TK8I,A3U2QAY7SVE9AI,W. Smith,0,0,5,1344988800,Hey!,Whats there to say about a fantastic chocolate chip cookie! The only thing that could be improved is if they offered a bushel box of these so you would not run out so fast. Hope these don't go the way of the dinosaur!
420,0.148,0.815,0.037,-0.5983,0.0146991275,0.10605643,0.8792444,0.05468939,0.3187395,0.62657106,0.42569172,Positive,0.62657106,B004X8TK8I,A3GIMXLOEPFJBV,Samuel Spade,0,0,4,1342396800,These are Famous for a reason.,These arrived on time and packaged in green plastic wrap.  The cookies were as fresh as the boxes found in the local grocery store.<br /><br />I have no complaints but I also now have no more cookies. We ate them all!
421,0.035,0.754,0.211,0.9561,0.0046012285,0.025528014,0.96987075,0.01372086,0.2440696,0.74220955,0.9625187,Positive,0.74220955,B004X8TK8I,AMRMK86X3PKXD,R. Thomasson,0,0,5,1337644800,Wow,"I was not expecting to like these cookies as much as I do. I like chocolate chip cookies well enough, but I really prefer a soft cookie to crisp ones. I have to say these Famous Amos cookies have pertty much turned me around. The cookies are rich and have that depth of flavor that comes from quality ingredients. The chips are real chocolate and melt redilly in your mouth creating a moist experience while chewing. These are truly great cookies."
422,0.0,0.861,0.139,0.4404,0.2542198,0.5514287,0.19435154,0.17795385,0.6443001,0.17774609,0.090212226,Neutral,0.6443001,B004X8TK8I,A1TYA1IYI3LGUC,John Snell,0,0,5,1335398400,"God, I love these cookies!!!","They aren't fattening and they're good for you, right? That's what I heard, at least, from an admittedly unreliable person."
423,0.223,0.68,0.096,-0.3314,0.6126872,0.3133278,0.07398508,0.495781,0.42332944,0.08058955,-0.47651148,Negative,0.495781,B000G6RYNE,A2NO1TXXS9T0EE,BruteNStones,0,0,4,1335398400,Hard,"Great if you are cutting back on fat, they do resemble regular chips but are nothing like them. Extremely dry and hard."
424,0.055,0.687,0.258,0.9106,0.0048548765,0.036528796,0.9586163,0.019898413,0.23167016,0.74843144,0.94081306,Positive,0.74843144,B000G6RYNE,A1IRN1M05TPOVT,"Sharon M. Helfand ""Scrapper""",0,0,5,1334620800,Kettle potato chips:  Fully loaded baked potato,"I have never met a Kettle brand chip I did not like. These chips have a great loaded potato flavor, which are flavorful. I like the sweet onion chips better, but these are also at the top of the list for great-tasting potato chips. Kettle chips are great chips f/the money!"
425,0.017,0.821,0.161,0.9576,0.0062578837,0.034265872,0.9594763,0.009480519,0.2702861,0.71993345,0.95453286,Positive,0.71993345,B000G6RYNE,ARONI7W0W677H,Peter N,0,0,5,1334275200,"Fresh, Lightly-Spiced, Crunchy Kettle Chips. Good Value, Good Product.","After buying bags one at a time (at a hefty markup) at nearby stores, I decided to try bulk ordering some snack foods on Amazon. I was very pleased with the price and the products.<br /><br />These jalapeno kettle chips are not overly spicy; they have a slow-building spice that starts very subtly a grows if you eat the whole bag, which I'm embarrassed to say I did quite a few times.<br /><br />The chips arrived well-packed and fresh. They had nearly a year of time before they expired, which is pretty impressive for chips.<br /><br />Most importantly, the price-per-bag was much, MUCH better than any local store could do, although I live near an expensive city, so that may play a role in the price difference.<br /><br />I wouldn't hesitate to order another box of these once I run out."
426,0.0,0.806,0.194,0.7717,0.012697538,0.13296178,0.8543407,0.008888276,0.33487323,0.65623844,0.8206601,Positive,0.65623844,B000G6RYNE,A1Y3XPZK9ZADFW,albinocrow,0,0,4,1334016000,glad to find them in 1 oz size,"I buy mostly for vending, so the size of the bag is important. Kettle's 1 oz bag is a good size although it seems a bit less than full. Salt & Vinegar flavor is satisfying, about an 8 out of 10."
427,0.029,0.817,0.154,0.7845,0.012627842,0.07625704,0.91111517,0.01753949,0.29847994,0.6839806,0.8642912,Positive,0.6839806,B000G6RYNE,A1Y3XPZK9ZADFW,albinocrow,0,0,4,1334016000,"pretty good, could be better",Glad to find these in a one ounce size but the bag seems a bit less than full. It's hard to find single serving chip bags that vend well. Sometimes they are too wide. or too plump with air. Bag size is good. BBQ flavor is about an 8 out of 10.
428,0.0,0.761,0.239,0.9337,0.0018590466,0.012468759,0.98567224,0.0013013326,0.23702814,0.76167053,0.9687793,Positive,0.76167053,B000G6RYNE,A1ELZC3WXWILX2,B. Carter,0,0,5,1333670400,a slight taste of jalapeno,"one of the best chips that you can buy...and i've tried all the kettle varieties, and many others.  There's only a slight taste of jalapeno, and they are delicious. Perfect with a sandwich or alone.<br />If you like being addicted, these are the chip for you. ...See you at addicts anonymous..."
429,0.0,0.739,0.261,0.9741,0.008164912,0.051790528,0.9400446,0.0057154386,0.25795338,0.7363312,0.94454575,Positive,0.7363312,B000G6RYNE,A1X5RAIMX4ZSLJ,BadPotato,0,0,5,1331856000,Best chips ever,"The title says it all. Great flavor, hint of spice, excellent crunch. We eat Kettle chips by the truck load at my house, we like all the flavors but this one far and away is our favorite, never enough bags to get us to our next shipment. I just wish Amazon could get the larger bags on subscribe and save! If you buy these make sure you have enough for everyone otherwise you may not get enough for yourself!!!"
430,0.0,0.617,0.383,0.9876,0.0016139905,0.0074673165,0.99091864,0.0011297934,0.19032712,0.808543,0.98879325,Positive,0.808543,B000G6RYNE,A1IRN1M05TPOVT,"Sharon M. Helfand ""Scrapper""",0,0,5,1331078400,Kettle potato chips:  Sweet onion,"WOW!  I have eaten quite a few potato chips in my day. Kettle chips are the BEST non-baked chips I have eaten. I decided to try the sweet onion chips, since I've never had them. I now have a FAVORITE!! If you like onions, this is a MUST buy! I will definitely reorder these, as I mentioned above, they are the BEST I have ever eaten! The flavor is GREAT."
431,0.04,0.786,0.174,0.9847,0.0061026174,0.026842132,0.9670553,0.016271833,0.2545895,0.72913873,0.96807694,Positive,0.72913873,B000G6RYNE,A1S8ELUE383P8E,"John F. Peters ""John Peters""",0,0,5,1330905600,Ridiculously Good,"I cannot say how much I love Kettle brand potato chips. Kettle brand has a large variety of unique flavors, and the quality of the chips themselves blows all other potato chips out of the water. The ingredients list is printed on each bag and the only thing really bad for it is the oil they are frying the chips in. I love that these aren't filled with nasty chemicals. I ordered the cheddar and sour cream krinkle cut ones which are great but I was torn between the <a href=""http://www.amazon.com/gp/product/B0048IFUSC"">Kettle Brand Potato Chips Fully Loaded Baked Potato, 2-Ounce (Pack of 24)</a> and the Jalapeno flavor. While I know the jalapeno flavor is good but this is way better. They include liquid smoke instead of actual bacon which I'm fine with since I've a vegetarian. I ordered this to give to guests coming from out of town for my wedding this spring and I can't guarantee how many I will have left. My fiance and I love these. The packaging is perfect for anyone who is giving these to kids to take for school lunches, or handing out in gift bags, even just for portion control."
432,0.0,0.73,0.27,0.9516,0.011265247,0.08173893,0.9069959,0.007885673,0.27621725,0.7158971,0.91249144,Positive,0.7158971,B000G6RYNE,A2OEUROGZDTXUJ,J. Graves,0,0,5,1327881600,Delicious!,"Now, I haven't done a side-by-side comparison, but these chips still taste like the real deal. These snack sized bags do as well as the regular brand at the grocery store I work for. Portion control AND reduced fat? Yes, please!  With the Subscribe & Save these are much cheaper than at the grocery store."
433,0.083,0.751,0.166,0.8044,0.018771239,0.049867243,0.9313615,0.038039867,0.26020706,0.701753,0.88013315,Positive,0.701753,B000G6RYNE,A17V3UVYMI69TE,Patrick Tran,0,0,4,1327363200,PUCKER UP,"I love Kettle Brand Chips!<br />I've been in love with the Honey Dijon for years and decided to try out their other flavors.<br /><br />Sea Salt & Vinegar Chips are TANGY, SOUR, and make my lips pucker when I eat too many at a time.  I got 12 big bags for a steal from amazon ($11 WHAT?!?).<br /><br />Personally, the flavor is too much for me, but my mom & aunt LOVE them and they hate potato chips."
434,0.108,0.593,0.299,0.8655,0.059044287,0.07542489,0.86553085,0.073731005,0.23069742,0.69557154,0.8241906,Positive,0.69557154,B000G6RYNE,A22PUBSSNP54L,"G. Little ""value seeker""",0,0,5,1326672000,I love these chips.  They are thick and crunchy!,These chips are thick and crunchy.  I absolutely love them.  The taste is perfect.  I like to buy these smaller bags because I cant trust myself with a large bag of these because they taste no good.
435,0.0,0.771,0.229,0.9179,0.00684017,0.053331263,0.9398286,0.004788119,0.26863188,0.72658,0.9284618,Positive,0.72658,B000G6RYNE,A15USNEAJUXOSH,L. Schrank,0,0,4,1326067200,Quite good,"I enjoy these chips. I got these instead of my usual jalapeno ones from the same company for a bit of flavor change. I think those are better but only slightly, like the jalapenos there is a great amount of flavor without being too overpowering. The small bag size prevents you from overeating as with a larger bag."
436,0.0,0.829,0.171,0.8519,0.003727734,0.018019263,0.97825307,0.0026094138,0.26131347,0.73607713,0.9377377,Positive,0.73607713,B000G6RYNE,A15USNEAJUXOSH,L. Schrank,0,0,5,1326067200,Delicious,"I love these chips, I buy the 24 pack once a month. The bags are just the right size for snacking and prevent me from eating way too much with the larger bags. The jalapeno spice is subtle enough not to be overpowering but still gives you a great amount of flavor."
437,0.0,0.926,0.074,0.7383,0.0074360636,0.13899896,0.853565,0.0052052443,0.37509927,0.6196955,0.8137802,Positive,0.6196955,B000G6RYNE,A2BLJGGWN8GTXQ,Sean,0,0,5,1325721600,Salty and vinegary!!!,"These are the strongest tasting salt and vinegar chips I've had.  I could still do with more vinegar flavor, but I think this is as close as I'm going to get without dousing them with vinegar powder myself.<br /><br />I did a side by side with the Cape Cod salt and vinegar and these are about twice as flavorful.  Additionally, as other reviewers have said, they have quite a good bit of potassium in them (somewhere in the neighbor of 15% RDA per serving)."
438,0.0,0.887,0.113,0.6369,0.001158937,0.012277898,0.9865631,0.0008112559,0.27469453,0.72449416,0.88085294,Positive,0.72449416,B000G6RYNE,A1FXCNUVQ6FOMC,suzieg2,0,0,5,1322784000,WOW!!!!,"I have been ordering the sea salt chips for about a year.I love them,but my daughter picked some of these up at our local grocery store and now they are my new favorite.Will be ordering them."
439,0.0,0.728,0.272,0.87,0.0018007234,0.013664492,0.98453486,0.0012605063,0.22796515,0.7707744,0.94891393,Positive,0.7707744,B000G6RYNE,A926YP1BSD72Y,Shopper11,0,0,5,1321747200,Best gluten-free dairy-free chips,These are my favorite gluten-free dairy-free flavored chips.  Many other salt and vinegar chips contain dairy so it's nice to find ones that I can eat.  The vinegar flavor is really intense and good.
440,0.072,0.781,0.147,0.9307,0.19511527,0.46154115,0.34334368,0.15818068,0.5573788,0.28444058,0.38296986,Neutral,0.5573788,B000G6RYNE,A33PLZ7SD5MCG0,Patty Kaye,0,0,4,1315699200,A unique flavor for fans of Thai food,"These Kettle Brand potato chips in the Spicy Thai flavor really do taste like food I have eaten at a Thai restaurant. The ingredients listed include garlic powder, onion powder, parsley, jalapeno, and ""spices."" I'm not sure what other spices there are, but it sure tastes like lemongrass to me...yum. These chips are thick cut and very crunch. They come in a seriously heavy-duty bag. I tried to open it like I do regular chip bags by pulling the two sides apart; no way! The bag is so thick I wondered if it was plastic. I started looking for the scissors and decided that any company that put their chips in a bag this nice must have provided a way to open it. Sure enough, there is a small slit on the top and the simple directions ""tear here."" So easy. Why didn't I think of that."
441,0.078,0.793,0.129,0.5176,0.057659753,0.3548916,0.58744866,0.06376182,0.48632413,0.44991404,0.52613235,Neutral,0.48632413,B000G6RYNE,A3EEBE82C3HYRD,David,0,0,3,1304726400,"Honey Dijon leaves bad aftertaste, NY Cheddar are pretty good","Honey Dijon flavor: okay flavor, but both my girlfriend and I thought they left a bad aftertaste. The aftertaste is sort of like old cheese (presumably some folks like this... I'm not a fancy cheese eater), and it lingers for at least an hour. I'd give this flavor a rating of 2 stars out of 5.<br /><br />We have also tried the NY Cheddar flavor (4 stars), which we both liked better, and they didn't leave any long-lingering or bad aftertaste.<br /><br />I'd give the consistency of the chips 4 stars. The chips are crunchy, but also greasy enough that I keep a napkin near or wash my hands after eating Kettle Chips."
442,0.054,0.69,0.257,0.9683,0.0018980368,0.008375019,0.98972696,0.017528627,0.21286252,0.76990885,0.9819702,Positive,0.76990885,B000G6RYNE,A35JPD8Q492FJC,Firefly,0,0,5,1304640000,Yowzah!!,"For me, Kettle is the best brand on the market. They really know how to turn the humble potato into something fit for the gods! I didn't think anything could top their salt and pepper chips, but these are my new favorite. The flavors are pure and real. They go great with just about everything and are highly addictive! I hope they come out with a low fat version; their low fat chips are excellent but they need more flavors."
443,0.0,0.616,0.384,0.9603,0.0012334309,0.0070420704,0.99172455,0.0008634016,0.18972945,0.8094072,0.98143387,Positive,0.8094072,B000G6RYNE,A391CLP4UMXJQG,Dane King,0,0,4,1300924800,Very good.,Salt and vinegar chips are definitely my favorite type of any potato chip. These ones made by Kettle were very tasty and I enjoyed them thoroughly. I just wish there was a more healthy option with the same great taste.
444,0.044,0.898,0.058,0.1882,0.19155547,0.51430315,0.29414138,0.14728883,0.6294122,0.22329897,0.12827015,Neutral,0.6294122,B000G6RYNE,AYB4ELCS5AM8P,"John B. Goode ""JBG""",0,0,5,1300579200,Excellent!,"What I like about them:<br />1) Very thick chips.<br />2) No trans fat and all natural, according to the info on the bag.<br />3) Flavor, but that's a subjective thing.<br />4) 2oz bags, which keep you from eating too much at one time. Just set a limit of 1 bag.<br /><br />Cons:<br />As another reviewer said, there's a lot of oil in them chips. What I do is place a paper napkin on a plate and pour the chips on them. Wait a few mins before eating and the napkin will soak some of the oil off. It seems gross that there is so much oil on the chip that a napkin will soak it off, but it's true! And at least this way, you'll get rid of some of the oil."
445,0.055,0.873,0.072,0.0935,0.018945182,0.1761637,0.8048911,0.029761627,0.3852146,0.58502376,0.57821214,Positive,0.58502376,B000G6RYNE,A2GOE7ITDGYVE,Lee Brownell,0,0,5,1297900800,Tangy goodness.,"These are so tangy it prevents me from eating too many, a handful or two does the trick. Very crisp and savory."
446,0.077,0.78,0.143,0.3699,0.50970507,0.31241643,0.17787851,0.37989354,0.4526915,0.16741496,-0.121308565,Neutral,0.4526915,B000G6RYNE,A19G8B2QYETD7W,NyahNyah,0,0,3,1297555200,Heavy on the Vinegar,"I usually love Kettle Chips, and love salt & vinegar, but these chips were way too vinegary for me! They do have the typical kettle chip crunch, but are too aggressively flavored for my taste."
447,0.042,0.763,0.195,0.9883,0.0135505255,0.09274993,0.8936995,0.022085369,0.29382494,0.68408966,0.9125943,Positive,0.68408966,B000G6RYNE,A3PZ4AXTY9J1DZ,Jason Ralsky,0,0,4,1295913600,"A delicious, crisp chip with good flavor","I have always been a fan of Kettle chips.  When you open a bag of Kettle chips you know you are going to get quality.  These chips are no exception and live up to the name printed on the package.<br /><br />The New York Cheddar chips  have a very subtle flavor to them.  You can taste the cheddar in them; but it doesn't smack you in the face like supermarket brand chips might.  The taste lingers as well which is a definite plus!<br /><br />Another aspect about these Kettle chips is the fact every chip is nice and crisp, that crunch in your mouth.  On top of that there are no burnt chips in any of the bags I have had since the purchase.  The only negative I might have is that the flavoring of the chips is uneven.  Some chips might pack a nice cheddar punch while another might taste rather plain.  This isn't a big flaw as it happens when getting seasoned and doesn't ruin the bag at all.<br /><br />Overall the quality of the chips is fantastic.  The flavor is great and you wont' be disappointed , especially if you are a cheddar lover!"
448,0.0,0.713,0.287,0.967,0.002935744,0.011815014,0.9852492,0.0020550208,0.2221705,0.7757744,0.9777193,Positive,0.7757744,B000G6RYNE,ACFPHOYVB71V4,karob,0,0,5,1292630400,BEST BUY in BBQ Chips,Tried many varieties of BBQ chips and hands down these are the BEST on the market! These R not too salty or greasy. Great crispy crunch. Plenty of good BBQ flavor with a hint of sweetness that all other brands fall short of. Every bag (after bag) is just as mouth wateringly delicious as the 1st!!
449,0.0,0.737,0.263,0.8531,0.0017834365,0.009716066,0.9885005,0.0012484055,0.22790125,0.7708503,0.9466319,Positive,0.7708503,B000G6RYNE,A1H80WDFOR94Q5,Injured Panda,0,0,5,1290556800,Love Them!,"Kettle chis are the best ever! These used to be my favorite flavor until I tried their Salt and Pepper kind but I'm sure this is just a personal preference.<br /><br />Crunchy, real potato chips!"
450,0.0,0.845,0.155,0.6908,0.0036159446,0.047053885,0.94933015,0.0025311613,0.28643775,0.71103114,0.86924005,Positive,0.71103114,B000G6RYNE,A3Q5YZNYGGUP8W,cppme,0,0,5,1290297600,Crunchy and Tasty,"These chips have the right amount of crunch and I enjoy the taste. Chips are consistent and have a fairly even distribution of seasoning. I like the 2-oz size bags, just the right amount of chips."
451,0.034,0.743,0.223,0.9873,0.0053236927,0.040369086,0.95430726,0.013926585,0.25115836,0.7349151,0.9604784,Positive,0.7349151,B000G6RYNE,AKRLMISQPL8QW,B. Sanders,0,0,5,1289174400,Convenience at low cost,"I subscribed to these - one case every three months. That comes out to about $5 a month for the convenience of having my favorite chips handy whenever I want. Because it seems Frito-Lay has managed to crowd out every other chip vendor from pretty much all my local stores this is the best way to ensure a steady supply of the items I want rather than the items Frito-Lay wants me to have. The two ounce bags are larger than you might be used to buying at the Subway (for example) which I find works very well - they're large enough to be a good snack on their own, or you can even share a single bag over lunch. The size is perfect for ensuring these fantastically crunchy chips are always fresh - no chip clip needed!<br /><br />The only problem? I subscribed to four cases a year and having these yummy chips always in the pantry makes it really easy to increase ones Kettle chip consumption. Definitely have to hide the case from the kids!"
452,0.054,0.782,0.164,0.9337,0.12190918,0.2400371,0.6380537,0.10153642,0.40262598,0.4958376,0.64141107,Positive,0.4958376,B000G6RYNE,A2MUGFV2TDQ47K,"Lynrie ""Oh HELL no""",0,0,3,1288915200,An Acquired Taste,"OK,I did read the reviews which ranged from splendid to awful. I took the plunge as I do like salty, and tangy flavors. No, I had never had these before I took the leap and ordered a case at a super price. They arrived quickly and in great shape with the sell by date  FEB 2011. Umm, I'm in the middle on these chips, they are OK but not something I can't live without. I love the crunch, the color, NO TRANS FAT. They are a little too vinegary for my taste, which is a lot coming from a kid that grew up eating pickled hard-boiled eggs and pickled pigs feet.<br /><br />I haven't tried them with a deli sandwich and a cold mug of beer which might improve the experience :)"
453,0.0,0.5,0.5,0.943,0.0017866727,0.004914191,0.9932991,0.0012506709,0.15343994,0.8453094,0.97695875,Positive,0.8453094,B000G6RYNE,A1465JH39KR5O5,persia,0,0,5,1287360000,Best deal ever!,"This was the best deal ever. The delivery was fast, the chips are delicious and very fresh.  Love it:)"
454,0.0,0.603,0.397,0.8811,0.0012915949,0.007356497,0.99135196,0.00090411643,0.18604954,0.81304634,0.9573722,Positive,0.81304634,B000G6RYNE,A1L17QW3R7A519,The Boom,0,0,5,1281571200,Yum!,My husband and I LOVE these chips! Personally I think the flavor is perfect. Try them for yourself!
455,0.0,0.699,0.301,0.9619,0.0015823978,0.014091792,0.9843258,0.0011076785,0.21956426,0.7793281,0.9764904,Positive,0.7793281,B000G6RYNE,AOSFLVLMAG0N5,"Gloria E. Clements ""thistle809""",0,0,5,1266710400,Barbeque perfection,"The barbeque flavor of these chips is really perfect! Just spicy enough, a hint of sweetness, just a little smokey. The chips themselves are extra crunchy and just thick enough to be substantial, but not hard. This makes for a wonderful snack or a great accompaniment for burgers, hot dogs or brats, chicken or just about any casual entree."
456,0.082,0.854,0.064,-0.4854,0.12627174,0.24591677,0.6278115,0.112990215,0.42834172,0.45866802,0.20545769,Positive,0.45866802,B000G6RYNE,A2H2Q5RW1K56AI,a Thai living in MN,0,0,5,1263945600,Excellent Thai-flavored chip,"I was hesitant to buy this at my local grocery store, Lunds, but they were on sale, so I bought a bag.  I've found that going beyond the simply-flavored chips, like cheddar or vinegar, usually results in disappointment.  Tried the Thai or asian-inspired chips by Target, Archer Farms, and they were awful.  These Kettle Spicy Thai chips are just awesome...so much so, that I'm considering buying them in bulk from Amazon.  The taste is complicated and stimulates different parts of the palate.  The taste sensations prevalent in real Thai food is baked into this chip...sweet, salty, spicy.  Was sour in there too?  I don't know, but this is a well-made well-balanced chip that is addicting."
457,0.0,0.684,0.316,0.926,0.0030426534,0.03055805,0.9663993,0.0021298574,0.22659063,0.7712795,0.9521496,Positive,0.7712795,B000G6RYNE,A13VD7TJDWVOEC,Deborah E. Bumpus,0,0,5,1258329600,Best Kettle Chips!,"As a professional potato chip muncher, I see these as thee very BEST on the market. Rich taste and flavor!! Almost impossible not to finish the entire bag.The true meaning of decadence!"
458,0.0,0.564,0.436,0.9642,0.0016372128,0.007896161,0.99046665,0.001146049,0.17472732,0.82412666,0.98144054,Positive,0.82412666,B000G6RYNE,AKKQKYX8ODUAF,"Jordan B. Sanders ""Vortigern Trygil""",0,0,5,1258070400,The Supreme Salt & Vinegar,"These are hands-down the absolute best Salt & Vinegar chips you can buy.  They have a great, strong flavor that has left me addicted.  These are certainly my favorite chips.  I highly recommend trying them!"
459,0.045,0.717,0.239,0.8455,0.0027739545,0.009467643,0.98775834,0.015441769,0.22172736,0.7631308,0.9431391,Positive,0.7631308,B000G6RYNE,A3RB0YBBYGXBYE,"Matt C. ""Mattman""",0,0,5,1256083200,Delicious as always!,"Oh, I love these chips! And they're so hard to find where I am, and when I do find them, they're usually $1-2 more per bag for less. Great that these are so cheap here at Amazon."
460,0.066,0.743,0.19,0.9481,0.0072298036,0.019606499,0.9731637,0.024860863,0.23662455,0.73821455,0.9605837,Positive,0.73821455,B000G6RYNE,A3492ZW10B65ON,"P. Young ""Sugahplumm""",0,0,5,1250640000,OooH Yummy!,"I LOVE these chips!  It is a little weird to review potato chips.  But these chips are great. The crunch is just right, plus they have just the right amount of salt. Not to salty not too bland. They are a little oily but that's ok. The best thing is the 2 oz package. When I buy a larger bag it's harder to resist eating them all.  This 2 oz package allows for a little ""portion control"". Be sure to use your scissors to open, 'cause these chips are packaged for freshness and don't open easily. Enjoy!"
461,0.08,0.821,0.099,0.4883,0.51744324,0.35891366,0.123643115,0.38621026,0.49753958,0.11625017,-0.12917012,Neutral,0.49753958,B000G6RYNE,A2ZEFDVX4X5TPX,"Thomas A. Roberts ""tomrgalvtx""",0,0,4,1249430400,Not quite the best...,"In the past couple years I have eaten and reviewed several kinds and styles of chips,  from the best I've ever had to big disappointments.  If you have eaten the LantChips varieties, there is no way that they are not the best as a group; the Kettle chips are rightly salted and I was so irritated by some Pringles products.  Kettle has good flavor but the small size and overwhelming oiliness takes away from the flavors.  All in all, its good to have choice--Amazon does not stock the LantChips all the time so there are some days that there is no choice."
462,0.037,0.87,0.093,0.34,0.42455143,0.42806128,0.14738728,0.30828598,0.5606429,0.13107109,-0.09201491,Neutral,0.5606429,B000G6RYNE,A2MMTWKCJET6S,T. judy,0,0,4,1245110400,want to gaain twenty pounds with no control whatsoever? Buy this!,"these chips are good, and bad, and create moral dilemmas constantly. If wou are strong at will, or having a large BBQ go for it, but as for me, i was in the habit of bringing a new bag to work every three days, had to put in a lot of time on the treadmill to make up for it. BEWARE"
463,0.099,0.794,0.108,0.5983,0.14180106,0.28075904,0.5774399,0.12896074,0.4347313,0.43660793,0.48443723,Positive,0.43660793,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,0,0,5,1245024000,One of Their Best Flavors,"Kettle Chips flavors can be hit or miss.  Some of their flavors are terrible.  But this is very simple and delicious.  Probably one of their best flavors.<br /><br />Pros: Thick, crunchy potato chips with light salt that doesn't compromise on taste, eco-friendly business that isn't just giving us lip service<br /><br />Cons: The occasional burnt chip and the bag is a pain to open.  They have a tab that you can pull down but most of the time I end up tearing down the entire side of the bag.  Use scissors instead."
464,0.019,0.868,0.113,0.8443,0.0694312,0.30800328,0.6225655,0.05430184,0.47600228,0.46969584,0.640484,Neutral,0.47600228,B000G6RYNE,A1E2Y40TTPL8YK,EJH,0,0,5,1244678400,Love these chips!,"We bought these chips at a little sandwich shop in Sonoma while we were on vacation. I wasn't sure what to expect by the package, and at first bite I didn't know what to think...and then all of the flavors hit!<br />Yum! They are a bit spicy, but nothing overpowering. Just lots of crunchy, sweet, spicy goodness. They aren't sold everywhere though, I'm still trying to find them somewhere close to where I live."
